기준시간,광역시도,사망자,확진자,전일대비,격리해제,격리중,지역발생,해외유입,10만명당
2020-09-17,충남,2,457,10,324,131,9,1,21.53
2020-09-17,충북,1,151,0,123,27,0,0,9.44
2020-09-17,강원,3,217,0,183,31,0,0,14.09
2020-09-17,경기,58,4052,54,3251,743,52,2,30.58
2020-09-17,세종,0,70,0,63,7,0,0,20.45
2020-09-17,울산,1,141,0,105,35,0,0,12.29
2020-09-17,대전,3,348,2,279,66,1,1,23.61
2020-09-17,광주,3,485,1,386,96,1,0,33.29
2020-09-17,인천,7,859,7,733,119,7,0,29.06
2020-09-17,대구,192,7118,2,6852,74,2,0,292.14
2020-09-17,부산,4,367,2,306,57,2,0,10.76
2020-09-17,서울,43,4857,63,3748,1066,62,1,49.90
2020-09-17,합계,372,22657,153,19543,2742,145,8,43.70
2020-09-16,검역,0,1430,2,1322,108,0,2,-
2020-09-16,제주,0,56,0,44,12,0,0,8.35
2020-09-16,경남,0,274,3,239,35,2,1,8.15
2020-09-16,경북,54,1491,2,1404,33,2,0,56.00
2020-09-16,전남,0,166,0,82,84,0,0,8.90
2020-09-16,전북,0,106,5,76,30,5,0,5.83
2020-09-16,충남,2,447,2,316,129,2,0,21.06
2020-09-16,충북,1,151,2,117,33,2,0,9.44
2020-09-16,강원,3,217,0,180,34,0,0,14.09
2020-09-16,경기,56,3998,26,3174,768,24,2,30.17
2020-09-16,세종,0,70,0,63,7,0,0,20.45
2020-09-16,울산,1,141,0,102,38,0,0,12.29
2020-09-16,대전,3,346,1,266,77,1,0,23.47
2020-09-16,광주,3,484,2,373,108,2,0,33.23
2020-09-16,인천,6,852,9,712,134,8,1,28.82
2020-09-16,대구,192,7116,4,6848,76,4,0,292.06
2020-09-16,부산,4,365,4,298,63,4,0,10.70
2020-09-16,서울,42,4794,51,3694,1058,49,2,49.25
2020-09-16,합계,367,22504,113,19310,2827,105,8,43.40
2020-09-15,검역,0,1428,5,1316,112,0,5,-
2020-09-15,제주,0,56,3,40,16,3,0,8.35
2020-09-15,경남,0,271,2,237,34,2,0,8.06
2020-09-15,경북,54,1489,1,1397,38,1,0,55.92
2020-09-15,전남,0,166,0,74,92,0,0,8.90
2020-09-15,전북,0,101,1,72,29,1,0,5.56
2020-09-15,충남,2,445,3,296,147,3,0,20.97
2020-09-15,충북,1,149,2,116,32,2,0,9.32
2020-09-15,강원,3,217,1,176,38,1,0,14.09
2020-09-15,경기,56,3972,39,3094,822,31,8,29.98
2020-09-15,세종,0,70,0,62,8,0,0,20.45
2020-09-15,울산,1,141,0,97,43,0,0,12.29
2020-09-15,대전,3,345,3,257,85,2,1,23.40
2020-09-15,광주,3,482,1,361,118,1,0,33.09
2020-09-15,인천,6,843,9,650,187,8,1,28.52
2020-09-15,대구,192,7112,0,6845,75,0,0,291.90
2020-09-15,부산,4,361,4,295,62,4,0,10.58
2020-09-15,서울,42,4743,32,3493,1208,32,0,48.73
2020-09-15,합계,367,22391,106,18878,3146,91,15,43.19
2020-09-14,검역,0,1423,5,1313,110,0,5,-
2020-09-14,제주,0,53,0,35,18,0,0,7.90
2020-09-14,경남,0,269,1,233,36,1,0,8.00
2020-09-14,경북,54,1488,1,1394,40,0,1,55.89
2020-09-14,전남,0,166,0,58,108,0,0,8.90
2020-09-14,전북,0,100,1,69,31,0,1,5.50
2020-09-14,충남,2,442,8,296,144,7,1,20.82
2020-09-14,충북,1,147,0,114,32,0,0,9.19
2020-09-14,강원,3,216,0,175,38,0,0,14.02
2020-09-14,경기,56,3933,30,3005,872,30,0,29.68
2020-09-14,세종,0,70,0,62,8,0,0,20.45
2020-09-14,울산,1,141,1,87,53,1,0,12.29
2020-09-14,대전,3,342,1,255,84,1,0,23.20
2020-09-14,광주,3,481,3,348,130,3,0,33.02
2020-09-14,인천,5,834,10,636,193,10,0,28.21
2020-09-14,대구,191,7112,4,6843,78,1,3,291.90
2020-09-14,부산,4,357,3,290,63,3,0,10.46
2020-09-14,서울,40,4711,41,3276,1395,41,0,48.40
2020-09-14,합계,363,22285,109,18489,3433,98,11,42.98
2020-09-13,검역,0,1418,7,1312,106,0,7,-
2020-09-13,제주,0,53,0,35,18,0,0,7.9
2020-09-13,경남,0,268,3,227,41,2,1,7.97
2020-09-13,경북,54,1487,2,1393,40,2,0,55.85
2020-09-13,전남,0,166,0,58,108,0,0,8.9
2020-09-13,전북,0,99,2,69,30,0,2,5.45
2020-09-13,충남,2,434,11,287,145,9,2,20.45
2020-09-13,충북,1,147,0,113,33,0,0,9.19
2020-09-13,강원,3,216,1,173,40,1,0,14.02
2020-09-13,경기,55,3903,32,2951,897,27,5,29.46
2020-09-13,세종,0,70,0,62,8,0,0,20.45
2020-09-13,울산,1,140,7,85,54,4,3,12.21
2020-09-13,대전,3,341,2,244,94,2,0,23.13
2020-09-13,광주,3,478,3,348,127,2,1,32.81
2020-09-13,인천,3,824,3,636,185,3,0,27.87
2020-09-13,대구,191,7108,14,6834,83,14,0,291.73
2020-09-13,부산,4,354,3,287,63,3,0,10.38
2020-09-13,서울,38,4670,31,3112,1520,30,1,47.98
2020-09-13,합계,358,22176,121,18226,3592,99,22,42.77
2020-09-12,검역,0,1411,10,1312,99,0,10,-
2020-09-12,제주,0,53,1,33,20,1,0,7.90
2020-09-12,경남,0,265,3,227,38,2,1,7.88
2020-09-12,경북,54,1485,2,1391,40,2,0,55.77
2020-09-12,전남,0,166,1,58,108,0,1,8.90
2020-09-12,전북,0,97,1,69,28,0,1,5.34
2020-09-12,충남,2,423,6,275,146,6,0,19.93
2020-09-12,충북,1,147,0,110,36,0,0,9.19
2020-09-12,강원,3,215,3,169,43,3,0,13.96
2020-09-12,경기,55,3871,32,2866,950,28,4,29.21
2020-09-12,세종,0,70,0,62,8,0,0,20.45
2020-09-12,울산,1,133,1,81,51,1,0,11.60
2020-09-12,대전,3,339,7,241,95,7,0,23.00
2020-09-12,광주,3,475,3,322,150,3,0,32.61
2020-09-12,인천,3,821,8,628,190,8,0,27.77
2020-09-12,대구,191,7094,4,6834,69,3,1,291.16
2020-09-12,부산,4,351,4,280,67,4,0,10.29
2020-09-12,서울,35,4639,50,3071,1533,50,0,47.66
2020-09-12,합계,355,22055,136,18029,3671,118,18,42.54
2020-09-11,검역,0,1401,9,1308,93,0,9,-
2020-09-11,제주,0,52,2,30,22,1,1,7.75
2020-09-11,경남,0,262,0,208,54,0,0,7.79
2020-09-11,경북,54,1483,2,1388,41,2,0,55.70
2020-09-11,전남,0,165,2,54,111,2,0,8.85
2020-09-11,전북,0,96,0,68,28,0,0,5.28
2020-09-11,충남,1,417,14,274,142,14,0,19.65
2020-09-11,충북,1,147,1,109,37,1,0,9.19
2020-09-11,강원,3,212,0,165,44,0,0,13.76
2020-09-11,경기,53,3839,47,2776,1010,47,0,28.97
2020-09-11,세종,0,70,0,62,8,0,0,20.45
2020-09-11,울산,1,132,5,79,52,4,1,11.51
2020-09-11,대전,3,332,11,233,96,10,1,22.52
2020-09-11,광주,2,472,8,321,149,7,1,32.40
2020-09-11,인천,3,813,8,610,200,8,0,27.50
2020-09-11,대구,191,7090,1,6823,76,1,0,290.99
2020-09-11,부산,4,347,3,271,72,3,0,10.17
2020-09-11,서울,34,4589,63,2837,1718,61,2,47.15
2020-09-11,합계,350,21919,176,17616,3953,161,15,42.28
